mz,mostAbundantMz,charge,rtStart,rtApex,rtEnd,fwhm,nIsotopes,nScans,averagineCorr,mass,massCalib,intensityApex,intensitySum,Tmz,intensity,rt_start,time,rt_end,Tintensity,Tintensity10,Pintensity,Tmass,Ttime,sample,fraction,status,group,mz_error,score,adj_score
421.826299,422.026977,5,53.239937,53.355301,53.48048,0.113436,2,14,0.997652,2104.095374,2104.095389,1467495.125,22400281.69,421.826299,22400281.69,53.239937,53.355301,53.48048,24.417014,7.350253,6.6e-05,421.83,54.761036,A2,F1,use,421.81_421.84_1,0.000224,0.980114,1.565281
421.826523,422.027248,5,53.530056,53.749994,53.834558,0.076541,3,19,0.956791,2104.097043,2104.096957,2396740.438,45174755.5,421.826523,45174755.5,53.530056,53.749994,53.834558,25.429013,7.654896,0.000198,421.83,55.347242,A1,F1,use,421.81_421.84_1,0.000149,0.983932,1.378941
421.826594,422.027311,5,53.45613,53.554829,53.646993,0.070699,3,11,0.99826,2104.096997,2104.097032,2276152.625,34255880.47,421.826594,34255880.47,53.45613,53.554829,53.646993,25.029848,7.534735,0.000101,421.83,54.965969,A2,F1,use,421.81_421.84_2,0.000146,0.959359,1.544525
421.826447,422.026754,5,53.309329,53.403387,53.530056,0.070604,3,12,0.965275,2104.095996,2104.095983,1147521.344,20812436.27,421.826447,20812436.27,53.309329,53.403387,53.530056,24.310943,7.318323,9.1e-05,421.83,54.990335,A1,F1,use,421.81_421.84_2,0.000152,0.991111,1.386119
421.826374,422.026991,5,53.079842,53.163016,53.255103,0.164223,4,9,0.992513,2104.095505,2104.095508,1344871.0,17718884.3,421.826374,17718884.3,53.079842,53.163016,53.255103,24.078784,7.248436,5.2e-05,421.83,54.563541,A2,F1,use,421.81_421.84_3,7.9e-05,0.986359,1.571526
421.826295,422.027107,5,52.988349,53.296744,53.402806,0.087364,5,25,0.986824,2104.095342,2104.095472,4111909.875,77038923.3,421.826295,77038923.3,52.988349,53.296744,53.402806,26.199084,7.88671,0.000341,421.83,54.558898,A3,F1,use,421.81_421.84_3,7.9e-05,0.986359,1.183631
422.027452,422.227446,5,53.20884,53.250698,53.309329,0.086861,2,6,0.977842,2105.098945,2105.099084,608793.8047,4105551.344,422.027452,4105551.344,53.20884,53.250698,53.309329,21.969145,6.613371,1.8e-05,422.03,54.833108,A1,F1,use,422.01_422.04_1,0.000543,0.972388,1.406459
422.026908,422.227391,5,53.239937,53.276698,53.423878,0.057179,2,12,0.982762,2105.097838,2105.097829,1797518.438,13559747.06,422.026908,13559747.06,53.239937,53.276698,53.423878,23.692827,7.132252,4e-05,422.03,54.680304,A2,F1,use,422.01_422.04_1,0.000543,0.972388,1.364949
422.02326,422.224128,5,55.764973,55.878092,55.891706,-0.105794,2,6,0.968829,2105.080886,2105.080956,1672985.125,8585206.156,422.02326,8585206.156,55.764973,55.878092,55.891706,23.033421,6.933751,3.8e-05,422.02,57.538578,A1,F1,use,422.01_422.04_2,0.000232,0.986592,1.420663
422.023377,422.223937,5,55.970076,56.091647,56.291416,0.12501,4,20,0.996692,2105.08058,2105.080666,3311479.875,102388022.0,422.023377,102388022.0,55.970076,56.091647,56.291416,26.609472,8.010249,0.000301,422.02,57.571513,A2,F1,use,422.01_422.04_2,0.000114,0.990413,1.382973
422.023492,422.22401,5,55.916582,56.086155,56.198873,0.070059,5,19,0.990754,2105.080663,2105.080749,2203796.188,51676156.2,422.023492,51676156.2,55.916582,56.086155,56.198873,25.622995,7.71329,0.000229,422.02,57.42179,A3,F1,use,422.01_422.04_2,0.000232,0.986592,1.18391
422.260061,422.461134,5,34.367811,34.402124,34.467625,0.190548,2,10,0.744492,2106.264236,2106.264122,979957.1563,8293053.344,422.260061,8293053.344,34.367811,34.402124,34.467625,22.983472,6.918714,3.7e-05,422.26,35.166543,A3,F1,use,422.24_422.27_0,0.00405,0.757609,0.909131
422.256011,422.456969,5,31.49194,31.563125,31.631683,-0.158067,2,6,0.985113,2106.244413,2106.244317,264568.7813,2170095.078,422.256011,2170095.078,31.49194,31.563125,31.631683,21.049327,6.336479,6e-06,422.26,32.318877,A2,F1,use,422.24_422.27_0,0.00405,0.757609,0.909131
422.83593,423.036289,5,15.025125,15.071976,15.150609,0.205701,3,9,0.951498,2109.141817,2109.142081,98463.37109,1088453.889,422.83593,1088453.889,15.025125,15.071976,15.150609,20.053849,6.03681,5e-06,422.84,15.519858,A1,F1,use,422.82_422.85_1,0.000312,0.990733,1.384798
422.835618,423.036364,5,15.578271,15.632866,15.681912,0.130948,2,8,0.989992,2109.142082,2109.141918,42760.30078,524226.0293,422.835618,524226.0293,15.578271,15.632866,15.681912,18.999829,5.719519,2e-06,422.84,16.016647,A2,F1,use,422.82_422.85_1,0.000312,0.990733,1.374501
422.835616,423.035986,5,17.504922,17.550229,17.716745,0.170584,2,11,0.993162,2109.141165,2109.140883,154525.1016,1772561.578,422.835616,1772561.578,17.504922,17.550229,17.716745,20.757404,6.248601,8e-06,422.84,17.808666,A3,F1,use,422.82_422.85_1,0.000314,0.564433,0.946426
422.835666,423.036146,5,15.166568,15.302478,15.601328,0.120677,6,29,0.993205,2109.141315,2109.14126,1092728.219,32660290.65,422.835666,32660290.65,15.166568,15.302478,15.601328,24.961034,7.51402,0.000143,422.84,15.75721,A1,F1,use,422.82_422.85_2,3e-06,0.979593,1.373658
422.835669,423.036168,5,15.917623,16.017461,16.205626,0.081364,6,26,0.999599,2109.141486,2109.141545,2230872.625,56937320.82,422.835669,56937320.82,15.917623,16.017461,16.205626,25.762871,7.755397,0.000167,422.84,16.411661,A2,F1,use,422.82_422.85_2,0.000156,0.928108,1.311876
422.835825,423.036501,5,16.328299,16.553911,16.847243,0.255579,3,52,0.959256,2109.142516,2109.142403,135966.1094,8319657.179,422.835825,8319657.179,16.328299,16.553911,16.847243,22.988093,6.920105,3.7e-05,422.84,16.848159,A3,F1,use,422.82_422.85_2,0.000156,0.928108,1.226616
423.01091,423.211244,5,14.772465,14.914421,15.478039,0.19324,7,82,0.992738,2110.017319,2110.01741,1421626.188,111930268.0,423.01091,111930268.0,14.772465,14.914421,15.478039,26.738025,8.048948,0.000329,423.01,15.278738,A2,F1,use,422.99_423.02_1,0.000124,0.994253,1.193104
423.011034,423.21139,5,14.774364,14.937587,15.201071,0.09907,6,33,0.997784,2110.017757,2110.017608,3078103.375,89549374.83,423.011034,89549374.83,14.774364,14.937587,15.201071,26.41618,7.952063,0.000392,423.01,15.381476,A1,F1,use,422.99_423.02_1,0.000124,0.994253,1.193104
423.01099,423.211415,5,15.51093,15.834981,16.358733,0.332785,6,90,0.998057,2110.018039,2110.01822,1103609.563,123238204.1,423.01099,123238204.1,15.51093,15.834981,16.358733,26.876874,8.090745,0.000546,423.01,16.110291,A3,F1,use,422.99_423.02_1,4.4e-05,0.991205,1.189446
423.036003,423.237364,5,18.473378,18.519903,18.720049,0.052141,2,5,0.990378,2110.145797,2110.145646,147013.6406,685213.3652,423.036003,685213.3652,18.473378,18.519903,18.720049,19.386194,5.835826,2e-06,423.04,18.981898,A2,F1,use,423.02_423.05_0,0.003951,0.858129,1.029755
423.032052,423.232429,5,15.908126,16.005066,16.053691,0.109198,2,16,0.963191,2110.12322,2110.123446,102928.3047,1640255.057,423.032052,1640255.057,15.908126,16.005066,16.053691,20.645489,6.214911,7e-06,423.03,16.480676,A1,F1,use,423.02_423.05_0,0.003951,0.858129,1.029755
423.208205,423.408487,5,15.652701,15.804656,15.979091,0.209468,4,27,0.990357,2111.00316,2111.003131,217279.0313,9054248.967,423.208205,9054248.967,15.652701,15.804656,15.979091,23.110164,6.956852,2.7e-05,423.21,16.193091,A2,F1,use,423.19_423.22_1,0.000688,0.966507,1.357785
423.208893,423.408415,5,16.630447,16.855779,17.138735,0.153902,4,50,0.96948,2111.003583,2111.003477,184543.7109,8935377.816,423.208893,8935377.816,16.630447,16.855779,17.138735,23.091097,6.951113,4e-05,423.21,17.095923,A3,F1,use,423.19_423.22_1,0.000947,0.955926,1.147111
423.207946,423.408626,5,15.506284,15.65287,15.69237,0.114461,4,14,0.905432,2111.002936,2111.002844,137594.2344,2403137.339,423.207946,2403137.339,15.506284,15.65287,15.69237,21.196488,6.380779,7e-06,423.21,16.037193,A2,F1,use,423.19_423.22_2,0.000415,0.989883,1.381161
423.208361,423.408125,5,15.242937,15.494649,15.664257,0.121406,4,31,0.967832,2111.002517,2111.002607,228327.6719,6925089.427,423.208361,6925089.427,15.242937,15.494649,15.664257,22.723401,6.840425,3e-05,423.21,15.955092,A1,F1,use,423.19_423.22_2,0.000415,0.989883,1.187859
423.232892,423.433256,5,17.458582,17.509868,17.587736,0.502716,2,7,0.978584,2111.127286,2111.127132,74915.13281,652614.0469,423.232892,652614.0469,17.458582,17.509868,17.587736,19.315871,5.814656,2e-06,423.23,17.944499,A2,F1,use,423.21_423.24_0,0.02494,2.1e-05,0.381452
423.207952,423.40808,5,16.440379,16.474837,16.532957,0.05209,4,7,0.98115,2111.001655,2111.001286,84078.69531,803101.3984,423.207952,803101.3984,16.440379,16.474837,16.532957,19.615223,5.90477,4e-06,423.21,16.767002,A3,F1,use,423.21_423.24_0,0.02494,2.1e-05,0.191833
423.408888,423.608945,5,16.404546,16.414774,16.459315,-1.355094,2,6,0.985171,2112.006474,2112.005994,37624.98828,290657.6045,423.408888,290657.6045,16.404546,16.414774,16.459315,18.148961,5.463382,1e-06,423.41,16.705356,A3,F1,use,423.39_423.42_1,0.000442,0.975885,1.350754
423.411619,423.612703,5,15.185146,15.226782,15.366168,0.153412,2,22,0.862218,2112.022364,2112.02229,191534.3711,3463130.421,423.411619,3463130.421,15.185146,15.226782,15.366168,21.723645,6.539469,1e-05,423.41,15.599562,A2,F1,use,423.39_423.42_1,0.003173,0.988756,1.186507
423.408446,423.608949,5,15.242937,15.348213,15.434601,0.13991,3,12,0.829263,2112.005714,2112.005918,200541.0938,2074334.395,423.408446,2074334.395,15.242937,15.348213,15.434601,20.984217,6.316879,9e-06,423.41,15.804304,A1,F1,use,423.39_423.42_1,0.003173,0.988756,1.186507
424.627732,424.828269,5,15.40596,15.439743,15.535058,-0.735016,2,10,0.992961,2118.102255,2118.102065,25328.20313,312715.7783,424.627732,312715.7783,15.40596,15.439743,15.535058,18.254492,5.49515,9.190764e-07,424.63,15.818292,A2,F1,use,424.61_424.64_1,0.000606,0.925123,1.303395
424.628338,424.82891,5,16.173602,16.294773,16.366143,-0.021754,3,15,0.998128,2118.105454,2118.105132,58679.2207,1255997.344,424.628338,1255997.344,16.173602,16.294773,16.366143,20.260402,6.098989,6e-06,424.63,16.582195,A3,F1,use,424.61_424.64_1,0.000606,0.925123,1.303191
424.616397,424.817033,5,39.56999,39.708076,39.756007,0.334687,3,6,0.989206,2118.045691,2118.045708,3455790.25,24074180.06,424.616397,24074180.06,39.56999,39.708076,39.756007,24.520983,7.381552,7.1e-05,424.62,40.744089,A2,F1,use,424.61_424.64_2,0.000194,0.966242,1.344515
424.616171,424.816751,5,38.876578,38.991418,39.058925,0.092804,4,7,0.993685,2118.044024,2118.044078,3480103.0,38811163.95,424.616171,38811163.95,38.876578,38.991418,39.058925,25.209968,7.588957,0.000172,424.62,39.876731,A3,F1,use,424.61_424.64_2,3.3e-05,0.965219,1.343288
424.616203,424.817002,5,39.138128,39.226082,39.378687,0.149626,5,6,0.996413,2118.044984,2118.044899,5981550.0,44852313.48,424.616203,44852313.48,39.138128,39.226082,39.378687,25.418679,7.651785,0.000197,424.62,40.391733,A1,F1,use,424.61_424.64_2,0.000194,0.966242,1.15949
425.596005,425.796463,5,29.398674,29.484585,29.808867,0.088968,4,27,0.954931,2122.94347,2122.943309,3403172.25,101578030.4,425.596005,101578030.4,29.398674,29.484585,29.808867,26.598013,8.0068,0.000445,425.6,30.360756,A1,F1,use,425.58_425.61_1,0.000632,0.967787,1.338172
425.596318,425.796766,5,31.062085,31.300314,31.536546,0.287566,3,36,0.998035,2122.944625,2122.94475,5212542.5,231022489.2,425.596318,231022489.2,31.062085,31.300314,31.536546,27.783458,8.363654,0.000679,425.6,32.048945,A2,F1,use,425.58_425.61_1,0.000319,0.988279,1.185935
425.596637,425.797226,5,30.69278,30.83163,31.041836,0.153383,4,15,0.993007,2122.946534,2122.946703,5054440.75,111050384.3,425.596637,111050384.3,30.69278,30.83163,31.041836,26.726639,8.04552,0.000492,425.6,31.439936,A3,F1,use,425.58_425.61_1,0.000319,0.988279,1.185935
425.631638,425.832015,5,17.315137,17.456472,17.478542,0.481977,3,8,0.993728,2123.121119,2123.121008,188580.6172,1625550.51,425.631638,1625550.51,17.315137,17.456472,17.478542,20.632497,6.211,5e-06,425.63,17.889658,A2,F1,use,425.61_425.64_0,0.000941,0.9895,1.187399
425.630698,425.83167,5,18.373493,18.410603,18.486604,-1.379097,2,4,0.995655,2123.118431,2123.11815,286713.375,1846759.359,425.630698,1846759.359,18.373493,18.410603,18.486604,20.816564,6.26641,8e-06,425.63,18.691705,A3,F1,use,425.61_425.64_0,0.000941,0.9895,1.187399
426.01534,426.21551,5,38.972971,39.037935,39.138742,0.51603,2,9,0.962236,2125.038982,2125.038911,430597.0156,3804488.906,426.01534,3804488.906,38.972971,39.037935,39.138742,21.859271,6.580296,1.1e-05,426.02,40.055792,A2,F1,use,426.01_426.04_1,0.001533,0.959216,1.538238
426.013807,426.215497,5,38.463856,38.497855,38.629833,0.123087,2,11,0.831499,2125.033854,2125.033694,599681.9063,5562035.719,426.013807,5562035.719,38.463856,38.497855,38.629833,22.407182,6.745234,2.5e-05,426.01,39.370166,A3,F1,use,426.01_426.04_1,0.001533,0.959216,1.151059
426.034107,426.234458,5,17.587736,17.603073,17.640264,-0.474223,2,4,0.980017,2125.133466,2125.13328,57593.98438,337443.8184,426.034107,337443.8184,17.587736,17.603073,17.640264,18.364288,5.528201,9.917525e-07,426.03,18.04023,A2,F1,use,426.01_426.04_2,0.000455,0.970282,1.549304
426.033652,426.234488,5,16.812742,16.862338,16.956227,0.336154,2,6,0.951718,2125.132295,2125.132605,94781.0625,686928.5352,426.033652,686928.5352,16.812742,16.862338,16.956227,19.3898,5.836912,3e-06,426.03,17.363423,A1,F1,use,426.01_426.04_2,0.000455,0.970282,1.164339
426.771446,426.972158,5,17.493669,17.589004,17.629125,2.137915,3,5,0.947927,2128.820132,2128.820372,222982.8672,1455110.93,426.771446,1455110.93,17.493669,17.589004,17.629125,20.472698,6.162896,6e-06,426.77,18.111683,A1,F1,use,426.75_426.78_1,0.000139,0.988877,1.385274
426.771306,426.971886,5,17.997639,18.108062,18.185381,0.128849,3,10,0.999973,2128.81909,2128.819039,467471.2188,5743518.473,426.771306,5743518.473,17.997639,18.108062,18.185381,22.453503,6.759178,1.7e-05,426.77,18.558899,A2,F1,use,426.75_426.78_1,0.000139,0.988877,1.385274
426.771547,426.972128,5,17.696063,17.824405,17.872283,0.355698,3,11,0.935588,2128.821186,2128.821079,148213.4063,1777379.047,426.771547,1777379.047,17.696063,17.824405,17.872283,20.76132,6.24978,5e-06,426.77,18.267558,A2,F1,use,426.75_426.78_2,0.000262,0.993107,1.389504
426.771285,426.9714,5,17.728177,17.815367,17.948329,0.035327,3,10,0.984385,2128.81764,2128.817743,537318.4375,6200130.18,426.771285,6200130.18,17.728177,17.815367,17.948329,22.563867,6.792401,2.7e-05,426.77,18.344773,A1,F1,use,426.75_426.78_2,0.000262,0.993107,1.389504
427.032457,427.232692,5,15.578271,15.666009,15.846757,0.124828,5,21,0.980617,2130.124392,2130.124331,172566.2266,4741555.991,427.032457,4741555.991,15.578271,15.666009,15.846757,22.176929,6.675921,1.4e-05,427.03,16.050688,A2,F1,use,427.01_427.04_1,0.000223,0.993884,1.192661
427.032234,427.232889,5,15.330973,15.39578,15.533926,0.112033,3,12,0.988036,2130.124678,2130.12484,264993.7422,3332646.227,427.032234,3332646.227,15.330973,15.39578,15.533926,21.668237,6.522789,1.5e-05,427.03,15.853285,A1,F1,use,427.01_427.04_1,0.000223,0.993884,1.192661
427.032254,427.232602,5,16.758654,16.956387,17.123472,0.204225,3,35,0.971058,2130.124277,2130.124107,101905.0703,5105806.187,427.032254,5105806.187,16.758654,16.956387,17.123472,22.283707,6.708064,2.3e-05,427.03,17.19918,A3,F1,use,427.01_427.04_1,0.000203,0.988024,1.185628
427.781123,427.983957,5,42.540255,42.585242,42.662976,0.227019,2,11,0.827918,2133.871842,2133.871831,1653505.188,20487365.66,427.781123,20487365.66,42.540255,42.585242,42.662976,24.288231,7.311486,9e-05,427.78,43.850715,A1,F1,use,427.76_427.79_1,2.1e-05,0.989037,1.383524
427.781143,427.981404,5,42.609388,42.638753,42.853505,0.122677,2,20,0.866169,2133.869177,2133.86916,1808277.938,20647455.97,427.781143,20647455.97,42.609388,42.638753,42.853505,24.299461,7.314867,9.2e-05,427.78,43.620147,A3,F1,use,427.76_427.79_1,2.1e-05,0.989037,1.186845
428.036582,428.236592,5,16.306417,16.394368,16.407206,-0.20684,2,10,0.986498,2135.144865,2135.145206,55574.69531,503789.6904,428.036582,503789.6904,16.306417,16.394368,16.407206,18.942462,5.702249,2e-06,428.04,16.881547,A1,F1,use,428.02_428.05_1,0.001245,0.853882,1.37718
428.037827,428.237213,5,17.851288,17.935985,17.950626,0.09663,2,7,0.981818,2135.148975,2135.148544,37176.95703,483723.8555,428.037827,483723.8555,17.851288,17.935985,17.950626,18.883824,5.684598,2e-06,428.04,18.204584,A3,F1,use,428.02_428.05_1,0.001245,0.853882,1.222684
428.038307,428.238325,5,16.748435,16.862291,16.912226,0.317445,3,9,0.936925,2135.153735,2135.153919,291426.6406,2655701.979,428.038307,2655701.979,16.748435,16.862291,16.912226,21.340662,6.424179,1.2e-05,428.04,17.363375,A1,F1,use,428.02_428.05_2,0.000172,0.98902,1.512318
428.037582,428.236922,5,17.521904,17.552369,17.67722,0.157705,2,9,0.828869,2135.145984,2135.145609,123681.6914,800705.4805,428.037582,800705.4805,17.521904,17.552369,17.67722,19.610912,5.903473,4e-06,428.04,17.810863,A3,F1,use,428.02_428.05_2,0.000554,0.99013,1.358932
428.038136,428.236875,5,17.177029,17.336352,17.416588,-0.000865,3,11,0.973378,2135.14912,2135.149014,225030.7344,1856117.305,428.038136,1856117.305,17.177029,17.336352,17.416588,20.823856,6.268605,5e-06,428.04,17.766283,A2,F1,use,428.02_428.05_2,0.000554,0.99013,1.188156
429.232666,429.433973,5,16.83587,16.849162,16.981866,0.140959,2,6,0.96875,2141.129244,2141.129544,120396.5938,789123.7852,429.232666,789123.7852,16.83587,16.849162,16.981866,19.589892,5.897145,3e-06,429.23,17.349856,A1,F1,use,429.21_429.24_0,8.3e-05,0.99431,1.193172
429.232583,429.43417,5,17.237913,17.263959,17.375923,-0.104204,3,7,0.97636,2141.12963,2141.129231,103143.5781,651429.9961,429.232583,651429.9961,17.237913,17.263959,17.375923,19.313251,5.813868,3e-06,429.23,17.514855,A3,F1,use,429.21_429.24_0,8.3e-05,0.99431,1.193172
429.407454,429.607978,5,21.195121,21.257187,21.36689,0.056348,3,7,0.980051,2142.001126,2142.000994,1332556.875,7326537.633,429.407454,7326537.633,21.195121,21.257187,21.36689,22.8047,6.864899,3.2e-05,429.41,21.613275,A3,F1,use,429.39_429.42_0,0.000599,0.992451,1.190941
429.408053,429.608289,5,20.647738,20.676756,20.777673,0.099407,3,5,0.993955,2142.001461,2142.001421,876635.375,7334052.711,429.408053,7334052.711,20.647738,20.676756,20.777673,22.806179,6.865344,2.2e-05,429.41,21.197183,A2,F1,use,429.39_429.42_0,0.000599,0.992451,1.190941
429.635783,429.837312,5,17.008807,17.101436,17.148958,0.068133,2,10,0.856213,2143.146579,2143.1461,48637.31641,320300.5713,429.635783,320300.5713,17.008807,17.101436,17.148958,18.289067,5.505558,1e-06,429.64,17.348051,A3,F1,use,429.62_429.65_0,0.000639,0.989754,1.187705
429.635144,429.836197,5,16.091163,16.100466,16.169437,-0.472269,2,6,0.935941,2143.140085,2143.139892,63025.28906,308536.7129,429.635144,308536.7129,16.091163,16.100466,16.169437,18.235083,5.489307,9.067941e-07,429.64,16.496915,A2,F1,use,429.62_429.65_0,0.000639,0.989754,1.187705
430.062558,430.265193,5,51.427683,51.754181,52.055918,0.284283,2,41,0.902058,2145.284516,2145.284352,3495990.625,104101763.1,430.062558,104101763.1,51.427683,51.754181,52.055918,26.633419,8.017458,0.000456,430.06,53.292121,A1,F1,use,430.04_430.07_0,0.000313,0.994705,1.193646
430.062245,430.264848,5,51.287557,51.724904,52.146509,0.313623,2,45,0.97017,2145.2815,2145.281664,3563448.875,105064175.3,430.062245,105064175.3,51.287557,51.724904,52.146509,26.646696,8.021455,0.000466,430.06,52.945652,A3,F1,use,430.04_430.07_0,0.000313,0.994705,1.193646
430.089061,430.291698,5,73.486386,74.09266,74.124969,1.058872,2,34,0.734434,2145.409931,2145.409842,1459265.25,47411300.78,430.089061,47411300.78,73.486386,74.09266,74.124969,25.498728,7.675882,0.000208,430.09,76.294415,A1,F1,use,430.07_430.1_0,0.000366,0.459334,0.551201
430.089427,430.290675,5,69.682542,69.927409,70.015102,0.290631,2,16,0.885866,2145.411706,2145.411701,778768.3438,15048923.81,430.089427,15048923.81,69.682542,69.927409,70.015102,23.843157,7.177505,4.4e-05,430.09,71.782106,A2,F1,use,430.07_430.1_0,0.000366,0.459334,0.551201
430.854736,431.057577,5,1.828672,1.858567,1.869319,0.022976,2,6,0.998701,2149.243366,2149.24379,29647.42773,219904.5186,430.854736,219904.5186,1.828672,1.858567,1.869319,17.746518,5.342234,9.635902e-07,430.85,1.913796,A1,F1,use,430.83_430.86_0,0.000217,0.986416,1.183699
430.854952,431.058096,5,1.815168,1.821642,1.854265,0.007893,2,5,0.962819,2149.246903,2149.246739,182499.2188,570577.0029,430.854952,570577.0029,1.815168,1.821642,1.854265,19.122062,5.756314,2e-06,430.85,1.831258,A2,F1,use,430.83_430.86_0,0.000217,0.986416,1.183699
431.237486,431.438583,5,21.72734,21.864121,21.943713,0.474121,4,6,0.986709,2151.152239,2151.15215,1450590.375,10810413.89,431.237486,10810413.89,21.72734,21.864121,21.943713,23.365918,7.033842,4.8e-05,431.24,22.236198,A3,F1,use,431.22_431.25_0,0.00037,0.987565,1.185078
431.237856,431.4381,5,20.281977,20.391907,20.489168,-0.004288,4,6,0.934498,2151.151748,2151.15181,1628666.625,9653912.031,431.237856,9653912.031,20.281977,20.391907,20.489168,23.202682,6.984703,4.2e-05,431.24,20.997878,A1,F1,use,431.22_431.25_0,0.00037,0.987565,1.185078
